
1639785600000,46133.83000000,46259.50000000,46125.98000000,46216.42000000,35.26869000,1639785659999,1629087.29786520,1323,24.67734000,1139822.47913200,0
1639785660000,46216.43000000,46256.31000000,46136.90000000,46141.81000000,37.37969000,1639785719999,1727181.26178050,1193,17.63486000,814972.07089920,0
1639785720000,46141.81000000,46175.58000000,45988.43000000,46117.85000000,117.65307000,1639785779999,5419620.52894500,2445,64.79598000,2984476.05650110,0
1639785780000,46117.85000000,46228.86000000,46069.96000000,46136.08000000,66.46298000,1639785839999,3066121.80028530,1782,33.38789000,1540093.31724110,0
1639785840000,46136.08000000,46191.27000000,46109.73000000,46174.24000000,25.06422000,1639785899999,1156505.63212460,792,12.84852000,592885.11874210,0
1639785900000,46174.25000000,46195.48000000,46088.69000000,46093.77000000,24.44526000,1639785959999,1128021.31062700,882,10.64406000,491179.51656370,0
1639785960000,46093.77000000,46128.32000000,46051.00000000,46051.01000000,23.56850000,1639786019999,1086420.64630460,847,10.89144000,502092.91126310,0
1639786020000,46051.01000000,46066.91000000,45959.00000000,46016.51000000,43.27570000,1639786079999,1990955.60005030,1270,21.25634000,977952.33650870,0
1639786080000,46016.51000000,46055.58000000,45956.44000000,45968.63000000,29.35418000,1639786139999,1350333.00168980,855,15.35472000,706340.88949250,0
1639786140000,45968.63000000,45977.86000000,45859.00000000,45869.44000000,42.93990000,1639786199999,1971569.13317000,1629,18.13239000,832514.20829020,0
1639786200000,45869.43000000,45997.80000000,45844.85000000,45846.39000000,71.31073000,1639786259999,3275565.03708510,1507,43.29668000,1989017.77056610,0
1639786260000,45850.98000000,45878.96000000,45777.45000000,45805.69000000,62.90467000,1639786319999,2882160.50977420,2053,28.53541000,1307414.81244340,0
1639786320000,45805.69000000,45870.03000000,45786.35000000,45821.79000000,48.99607000,1639786379999,2245418.78867650,953,39.51120000,1810656.97364320,0
1639786380000,45821.79000000,45941.92000000,45821.79000000,45915.35000000,25.36609000,1639786439999,1164177.17027660,924,14.49559000,665288.39568760,0
1639786440000,45915.34000000,45920.00000000,45865.88000000,45874.45000000,19.08652000,1639786499999,876067.62756920,666,7.92207000,363607.43921220,0
1639786500000,45874.45000000,46000.00000000,45874.44000000,45994.46000000,28.99113000,1639786559999,1332023.48459690,845,10.59852000,486995.60027100,0
1639786560000,45994.45000000,46058.49000000,45994.45000000,46029.26000000,42.28293000,1639786619999,1945565.92336400,843,32.91062000,1514122.79274180,0
1639786620000,46029.26000000,46050.84000000,45980.96000000,46050.83000000,13.89170000,1639786679999,639173.17434840,556,8.20703000,377620.67516900,0
1639786680000,46050.84000000,46111.11000000,46034.43000000,46067.97000000,30.93696000,1639786739999,1425461.93333120,822,14.78670000,681342.43962230,0
1639786740000,46067.97000000,46067.97000000,45953.75000000,45971.67000000,23.37197000,1639786799999,1075020.09129220,637,10.45168000,480716.26948960,0
1639786800000,45971.67000000,46015.83000000,45962.31000000,46011.45000000,19.61753000,1639786859999,902118.28191970,558,9.51713000,437597.23030320,0
1639786860000,46011.44000000,46045.73000000,45980.08000000,45980.08000000,18.84556000,1639786919999,866967.12237840,528,9.50078000,437132.98727020,0
1639786920000,45980.08000000,46027.91000000,45952.98000000,45983.20000000,28.89451000,1639786979999,1328486.88078390,882,16.34999000,751657.80365280,0
1639786980000,45983.20000000,46019.09000000,45960.00000000,45960.00000000,26.59487000,1639787039999,1223232.58493470,578,13.37408000,615143.44435230,0
1639787040000,45960.01000000,45991.20000000,45927.51000000,45948.46000000,26.04243000,1639787099999,1196730.88828350,683,13.98483000,642635.95259560,0
1639787100000,45948.47000000,45948.47000000,45861.08000000,45880.57000000,40.09861000,1639787159999,1840275.74808220,948,21.51108000,987124.23786560,0
1639787160000,45880.56000000,45894.51000000,45833.47000000,45887.26000000,28.58511000,1639787219999,1311065.37049990,751,12.60076000,577880.41865590,0
1639787220000,45887.26000000,45923.85000000,45882.05000000,45904.58000000,27.01064000,1639787279999,1239743.19926080,628,13.17543000,604672.77706300,0
1639787280000,45904.59000000,45904.59000000,45777.77000000,45836.00000000,37.06470000,1639787339999,1698776.54368220,1005,17.01706000,779834.98329310,0
1639787340000,45835.95000000,45926.99000000,45814.00000000,45923.92000000,16.41818000,1639787399999,753011.41149870,588,10.42276000,478088.90479270,0
1639787400000,45923.93000000,45984.85000000,45920.53000000,45977.53000000,17.61913000,1639787459999,809649.69830270,602,7.93926000,364789.45898550,0
1639787460000,45977.53000000,45991.25000000,45950.00000000,45954.68000000,9.62524000,1639787519999,442472.24103240,453,3.29406000,151428.41268620,0
1639787520000,45954.69000000,45990.28000000,45930.49000000,45990.28000000,29.37970000,1639787579999,1349901.47987990,639,19.28715000,886143.15038160,0
1639787580000,45990.27000000,46007.27000000,45929.53000000,45970.21000000,22.35271000,1639787639999,1027452.23692620,676,9.09515000,418061.53455150,0
1639787640000,45970.22000000,45979.64000000,45799.99000000,45834.56000000,29.62158000,1639787699999,1358599.16821250,891,14.29705000,655633.76445730,0
1639787700000,45834.55000000,45964.83000000,45834.55000000,45964.13000000,30.16243000,1639787759999,1383942.16209720,841,19.73420000,905360.12165210,0
1639787760000,45964.13000000,46194.44000000,45945.26000000,46156.01000000,90.61331000,1639787819999,4176939.78481470,2159,53.33042000,2457758.26497020,0
1639787820000,46154.69000000,46238.20000000,46129.55000000,46161.40000000,36.99629000,1639787879999,1708939.73334280,1042,23.49348000,1085193.67249200,0
1639787880000,46161.42000000,46190.81000000,46099.13000000,46120.06000000,22.96946000,1639787939999,1059734.44687520,660,7.17229000,330990.72070290,0
1639787940000,46120.06000000,46131.77000000,46067.23000000,46084.99000000,12.94909000,1639787999999,596929.93064110,601,8.29766000,382515.85491160,0
1639788000000,46084.99000000,46199.55000000,46084.99000000,46194.00000000,13.94041000,1639788059999,643421.90756220,693,7.98097000,368341.60808110,0
